,day_of_week,month,quarter,year,business_day,PRCP,TMAX,TMIN,TSUN,AWND,WDF5,WSF2,t_minmax,mean_wind_speed,max_value_wind_speed,max_hour_wind_speed,max_value_wind_direction,max_hour_wind_direction,mean_temp,max_value_temp,max_hour_temp,mean_humidity,max_value_humidity,max_hour_humidity,mean_radiation,max_value_radiation,max_hour_radiation,mean_uv_radiation,max_value_uv_radiation,max_hour_uv_radiation,mean_pressure,max_value_pressure,max_hour_pressure,wind_north,wind_south,wind_east,wind_west
2015-09-22,2,9,3,2015,1,0,84,70,,2.01,270.0,8.1,14,,,,,,23.86574055555555,28.61111111111111,12.0,69.958333,82.0,3.0,0.345417,1.17,11.0,0.01625,0.06,11.0,1000.791667,1002.0,7.0,0.0,0.0,0.0,0.0
2015-09-23,3,9,3,2015,1,0,86,68,,1.12,280.0,8.1,18,,,,,,24.458333333333336,30.166666666666668,12.0,68.166667,88.0,4.0,0.349583,1.15,11.0,0.015833,0.05,10.0,1000.583333,1003.0,8.0,0.0,0.0,0.0,0.0
2015-09-24,4,9,3,2015,1,0,92,68,,0.89,270.0,8.9,24,,,,,,25.729166666666668,32.833333333333336,11.0,60.875,79.0,2.0,0.349583,1.15,11.0,0.015833,0.05,10.0,999.708333,1001.0,6.0,0.0,0.0,0.0,0.0
2015-09-25,5,9,3,2015,1,0,93,69,,0.89,280.0,8.9,24,,,,,,26.45138888888889,33.94444444444444,12.0,61.708333,84.0,5.0,0.345833,1.15,11.0,0.015417,0.05,10.0,999.541667,1001.0,6.0,0.0,0.0,0.0,0.0
2015-09-26,6,9,3,2015,0,0,92,70,,0.89,280.0,8.1,22,,,,,,26.509259444444446,32.888888888888886,11.0,60.666667,82.0,2.0,0.344167,1.13,11.0,0.015417,0.05,10.0,998.041667,1000.0,7.0,0.0,0.0,0.0,0.0
2015-09-27,7,9,3,2015,0,0,90,67,,0.89,270.0,8.1,23,,,,,,25.310185000000004,32.333333333333336,13.0,61.916667,83.0,23.0,0.33875,1.17,11.0,0.015833,0.06,11.0,997.833333,999.0,7.0,0.0,0.0,0.0,0.0
2015-09-28,1,9,3,2015,1,0,88,68,,1.34,290.0,8.9,20,,,,,,24.34027777777778,30.5,12.0,61.125,85.0,0.0,0.335833,1.14,11.0,0.014583,0.05,10.0,999.791667,1001.0,7.0,0.0,0.0,0.0,0.0
2015-09-29,2,9,3,2015,1,0,87,64,,0.67,270.0,8.9,23,,,,,,23.60648166666667,29.77777777777778,12.0,58.958333,76.0,3.0,0.348333,1.17,11.0,0.015417,0.05,10.0,1000.333333,1002.0,6.0,0.0,0.0,0.0,0.0
2015-09-30,3,9,3,2015,1,0,89,66,,0.89,280.0,6.9,23,,,,,,25.060185000000004,31.5,13.0,53.25,77.0,2.0,0.335417,1.13,11.0,0.014583,0.05,10.0,998.708333,1000.0,6.0,0.0,0.0,0.0,0.0
2015-10-01,4,10,4,2015,1,0,87,69,,2.01,270.0,8.9,18,,,,,,23.854166666666668,28.333333333333332,11.0,61.708333,81.0,5.0,0.33125,1.11,11.0,0.015,0.05,10.0,1000.708333,1002.0,7.0,0.0,0.0,0.0,0.0
2015-10-02,5,10,4,2015,1,0,84,68,,2.91,280.0,10.1,16,,,,,,22.881944444444443,26.833333333333332,11.0,62.666667,77.0,5.0,0.334583,1.13,11.0,0.015417,0.05,10.0,999.458333,1002.0,0.0,0.0,0.0,0.0,0.0
2015-10-03,6,10,4,2015,0,0,84,65,,2.24,270.0,8.9,19,,,,,,22.425926111111114,27.5,12.0,65.166667,76.0,19.0,0.325,1.11,11.0,0.014167,0.05,10.0,992.25,996.0,0.0,0.0,0.0,0.0,0.0
2015-10-04,7,10,4,2015,0,1,73,62,,1.34,280.0,6.9,11,,,,,,19.287037222222224,21.0,0.0,65.791667,88.0,5.0,0.145833,1.14,11.0,0.007083,0.06,11.0,992.833333,996.0,21.0,0.0,0.0,0.0,0.0
2015-10-05,1,10,4,2015,1,1,76,62,,1.12,270.0,8.9,14,,,,,,19.372685000000004,23.444444444444443,12.0,71.958333,88.0,21.0,0.234167,1.2,11.0,0.01125,0.06,11.0,1000.666667,1005.0,21.0,0.0,0.0,0.0,0.0
2015-10-06,2,10,4,2015,1,0,78,62,,1.57,270.0,8.1,16,,,,,,20.252314999999996,24.27777777777778,13.0,70.875,89.0,0.0,0.304583,1.07,11.0,0.014583,0.05,10.0,1005.875,1008.0,8.0,0.0,0.0,0.0,0.0
2015-10-07,3,10,4,2015,1,0,84,64,,1.34,280.0,10.1,20,,,,,,22.328703888888885,28.000000000000004,12.0,68.5,84.0,2.0,0.315,1.09,11.0,0.014167,0.05,10.0,1005.708333,1007.0,6.0,0.0,0.0,0.0,0.0
2015-10-08,4,10,4,2015,1,0,89,65,,0.45,280.0,6.9,24,,,,,,24.272222222222222,31.555555555555557,13.0,63.0,85.0,1.0,0.1685,0.97,13.0,0.0075,0.05,13.0,1002.85,1005.0,0.0,0.0,0.0,0.0,0.0
2015-10-09,5,10,4,2015,1,0,100,68,,1.12,270.0,8.9,32,,,,,,29.86342611111111,38.0,12.0,34.791667,67.0,2.0,0.3175,1.09,11.0,0.015,0.05,10.0,1001.083333,1003.0,23.0,0.0,0.0,0.0,0.0
2015-10-10,6,10,4,2015,0,0,100,72,,2.01,280.0,8.9,28,,,,,,30.40509277777778,36.888888888888886,13.0,28.0,40.0,0.0,0.312083,1.09,11.0,0.015,0.06,11.0,1002.25,1004.0,6.0,0.0,0.0,0.0,0.0
2015-10-11,7,10,4,2015,0,0,100,74,,2.01,270.0,8.1,26,,,,,,29.622684999999997,36.833333333333336,12.0,32.708333,57.0,23.0,0.309583,1.08,11.0,0.015417,0.06,11.0,1001.208333,1003.0,7.0,0.0,0.0,0.0,0.0
2015-10-12,1,10,4,2015,1,0,93,73,,0.89,260.0,6.9,20,,,,,,29.21759277777778,34.55555555555556,13.0,39.75,64.0,1.0,0.275417,1.04,11.0,0.01375,0.05,10.0,1001.708333,1003.0,8.0,0.0,0.0,0.0,0.0
2015-10-13,2,10,4,2015,1,0,92,74,,2.46,270.0,8.9,18,,,,,,27.50462944444444,31.72222222222222,12.0,56.5,77.0,21.0,0.292083,1.03,11.0,0.014583,0.05,10.0,1004.833333,1006.0,6.0,0.0,0.0,0.0,0.0
2015-10-14,3,10,4,2015,1,0,86,72,,0.89,280.0,6.9,14,,,,,,25.520833333333332,29.61111111111111,13.0,68.375,85.0,23.0,0.1825,0.82,13.0,0.010417,0.04,12.0,1002.958333,1005.0,0.0,0.0,0.0,0.0,0.0
2015-10-15,4,10,4,2015,1,0,83,70,,2.01,270.0,8.9,13,,,,,,23.627315,26.888888888888893,12.0,76.041667,86.0,0.0,0.237083,1.06,12.0,0.013333,0.05,10.0,1001.75,1004.0,8.0,0.0,0.0,0.0,0.0
2015-10-16,5,10,4,2015,1,0,75,70,,1.34,270.0,8.1,5,,,,,,22.240740555555554,23.444444444444443,13.0,79.916667,85.0,8.0,0.039167,0.17,12.0,0.003333,0.01,8.0,1001.041667,1002.0,7.0,0.0,0.0,0.0,0.0
2015-10-17,6,10,4,2015,0,0,82,69,,1.12,280.0,8.9,13,,,,,,23.194444444444443,26.888888888888893,13.0,73.708333,87.0,0.0,0.27,1.08,11.0,0.013333,0.05,11.0,1000.791667,1002.0,7.0,0.0,0.0,0.0,0.0
2015-10-18,7,10,4,2015,0,0,79,68,,1.34,270.0,8.9,11,,,,,,21.930555555555554,24.88888888888889,13.0,76.5,91.0,7.0,0.171667,0.81,12.0,0.009583,0.04,10.0,1001.416667,1003.0,8.0,0.0,0.0,0.0,0.0
2015-10-19,1,10,4,2015,1,0,79,65,,1.12,280.0,8.9,14,,,,,,20.166666666666668,23.833333333333336,11.0,75.125,84.0,5.0,0.156667,0.86,10.0,0.008333,0.04,9.0,1001.5,1003.0,6.0,0.0,0.0,0.0,0.0
2015-10-20,2,10,4,2015,1,0,80,62,,1.79,270.0,8.1,18,,,,,,20.754629444444447,25.555555555555557,13.0,65.0,85.0,0.0,0.280833,1.01,11.0,0.01375,0.05,10.0,999.541667,1001.0,7.0,0.0,0.0,0.0,0.0
2015-10-21,3,10,4,2015,1,0,84,63,,2.01,270.0,8.9,21,,,,,,21.84953722222222,27.16666666666667,11.0,61.458333,78.0,6.0,0.284167,1.02,11.0,0.01375,0.05,10.0,1000.416667,1002.0,8.0,0.0,0.0,0.0,0.0
2015-10-22,4,10,4,2015,1,0,80,65,,1.34,270.0,6.9,15,,,,,,20.784722222222218,26.055555555555557,13.0,69.791667,83.0,23.0,0.260833,1.0,11.0,0.012917,0.05,10.0,1002.333333,1004.0,8.0,0.0,0.0,0.0,0.0
2015-10-23,5,10,4,2015,1,0,80,62,,1.12,280.0,8.1,18,,,,,,21.356481666666664,26.611111111111114,13.0,68.166667,87.0,2.0,0.264583,0.95,12.0,0.01375,0.05,10.0,1002.5,1004.0,6.0,0.0,0.0,0.0,0.0
2015-10-24,6,10,4,2015,0,0,90,63,,0.89,280.0,6.9,27,,,,,,24.333333333333332,32.166666666666664,13.0,32.666667,62.0,0.0,0.265,1.03,11.0,0.012917,0.05,10.0,1001.25,1004.0,8.0,0.0,0.0,0.0,0.0
2015-10-25,7,10,4,2015,0,0,86,66,,0.89,270.0,6.0,20,,,,,,23.53935166666667,29.444444444444443,14.0,36.208333,60.0,22.0,0.15625,0.58,12.0,0.008333,0.03,10.0,1001.25,1003.0,8.0,0.0,0.0,0.0,0.0
2015-10-26,1,10,4,2015,1,0,88,61,,1.12,280.0,8.1,27,,,,,,22.377315,31.055555555555557,12.0,47.083333,68.0,19.0,0.279583,1.03,11.0,0.013333,0.05,10.0,1001.583333,1003.0,7.0,0.0,0.0,0.0,0.0
2015-10-27,2,10,4,2015,1,0,82,61,,0.67,260.0,8.1,21,,,,,,21.71064833333333,28.22222222222222,13.0,48.541667,70.0,23.0,0.173333,0.89,12.0,0.009167,0.04,12.0,1002.208333,1004.0,8.0,0.0,0.0,0.0,0.0
2015-10-28,3,10,4,2015,1,0,80,66,,1.34,340.0,12.1,14,,,,,,22.087962777777776,25.11111111111111,10.0,59.333333,79.0,22.0,0.145833,0.46,10.0,0.00875,0.03,9.0,1000.0,1002.0,0.0,0.0,0.0,0.0,0.0
2015-10-29,4,10,4,2015,1,0,83,68,,5.82,330.0,13.0,15,,,,,,24.17824055555555,28.388888888888886,14.0,27.75,42.0,0.0,0.270417,1.0,11.0,0.013333,0.05,10.0,996.833333,999.0,8.0,0.0,0.0,0.0,0.0
2015-10-30,5,10,4,2015,1,0,86,65,,1.34,330.0,8.1,21,,,,,,23.756944444444443,28.88888888888889,14.0,20.125,29.0,6.0,0.267917,0.99,11.0,0.011667,0.05,11.0,999.875,1002.0,21.0,0.0,0.0,0.0,0.0
2015-10-31,6,10,4,2015,0,0,89,60,,0.89,270.0,6.9,29,,,,,,23.07407388888889,31.444444444444443,13.0,28.875,49.0,23.0,0.264583,0.98,11.0,0.012083,0.05,11.0,1004.583333,1006.0,8.0,0.0,0.0,0.0,0.0
2015-11-01,7,11,4,2015,0,0,86,59,,0.67,280.0,6.9,27,,,,,,21.905797222222223,29.22222222222222,12.0,45.26087,76.0,23.0,0.271304,0.96,11.0,0.012174,0.05,11.0,1004.130435,1006.0,7.0,0.0,0.0,0.0,0.0
2015-11-02,1,11,4,2015,1,0,75,59,,3.13,290.0,15.0,16,,,,,,17.89351833333333,21.666666666666668,13.0,70.125,79.0,5.0,0.172917,0.66,13.0,0.00875,0.03,9.0,998.625,1002.0,0.0,0.0,0.0,0.0,0.0
2015-11-03,2,11,4,2015,1,0,70,53,,1.79,260.0,12.1,17,,,,,,15.192129444444443,19.222222222222218,13.0,60.75,81.0,2.0,0.212083,0.98,11.0,0.010417,0.05,11.0,998.833333,1001.0,23.0,0.0,0.0,0.0,0.0
2015-11-04,3,11,4,2015,1,0,69,50,,2.01,270.0,8.9,19,,,,,,14.835648333333332,19.055555555555557,13.0,45.208333,73.0,2.0,0.2575,0.98,11.0,0.010833,0.04,10.0,1003.125,1007.0,21.0,0.0,0.0,0.0,0.0
2015-11-05,4,11,4,2015,1,0,71,50,,2.01,270.0,8.1,21,,,,,,15.675926111111112,21.888888888888893,14.0,31.291667,46.0,6.0,0.255833,0.97,11.0,0.01125,0.05,11.0,1009.625,1012.0,8.0,0.0,0.0,0.0,0.0
2015-11-06,5,11,4,2015,1,0,77,51,,0.45,250.0,6.9,26,,,,,,17.280092777777774,25.27777777777778,13.0,32.0,46.0,1.0,0.254583,0.97,11.0,0.01125,0.05,11.0,1007.875,1010.0,7.0,0.0,0.0,0.0,0.0
2015-11-07,6,11,4,2015,0,0,80,50,,2.24,270.0,10.1,30,,,,,,17.70138888888889,26.611111111111114,14.0,26.875,44.0,5.0,0.257083,0.98,11.0,0.01125,0.05,11.0,1005.708333,1008.0,7.0,0.0,0.0,0.0,0.0
2015-11-08,7,11,4,2015,0,0,78,52,,1.79,270.0,8.1,26,,,,,,17.303240555555558,24.66666666666667,13.0,43.416667,77.0,19.0,0.24625,0.95,11.0,0.010833,0.05,11.0,1003.583333,1005.0,7.0,0.0,0.0,0.0,0.0
2015-11-09,1,11,4,2015,1,0,68,55,,2.68,280.0,12.1,13,,,,,,15.585648333333333,19.388888888888893,13.0,60.291667,70.0,0.0,0.159167,0.77,10.0,0.00875,0.04,10.0,1003.791667,1005.0,9.0,0.0,0.0,0.0,0.0
2015-11-10,2,11,4,2015,1,0,68,50,,2.68,280.0,10.1,18,,,,,,14.627314999999998,19.055555555555557,13.0,46.833333,77.0,5.0,0.23875,0.94,11.0,0.01,0.04,10.0,1007.416667,1012.0,22.0,0.0,0.0,0.0,0.0
2015-11-11,3,11,4,2015,1,0,72,48,,1.12,270.0,8.1,24,,,,,,14.962962777777777,22.61111111111111,13.0,39.333333,55.0,19.0,0.2475,0.95,11.0,0.01,0.04,10.0,1011.333333,1015.0,8.0,0.0,0.0,0.0,0.0
2015-11-12,4,11,4,2015,1,0,77,51,,1.12,280.0,8.1,26,,,,,,16.259259444444442,24.66666666666667,13.0,21.541667,35.0,0.0,0.249167,0.96,11.0,0.01,0.04,10.0,1005.875,1009.0,0.0,0.0,0.0,0.0,0.0
2015-11-13,5,11,4,2015,1,0,82,50,,0.89,270.0,6.9,32,,,,,,17.254629444444443,26.722222222222218,13.0,27.333333,41.0,22.0,0.242083,0.94,11.0,0.01,0.04,10.0,1003.416667,1005.0,8.0,0.0,0.0,0.0,0.0
2015-11-14,6,11,4,2015,0,0,78,51,,1.12,280.0,8.9,27,,,,,,17.002314999999996,25.11111111111111,13.0,32.291667,51.0,22.0,0.233333,0.91,11.0,0.01,0.04,10.0,1001.958333,1004.0,7.0,0.0,0.0,0.0,0.0
2015-11-15,7,11,4,2015,0,0,69,51,,4.03,270.0,12.1,18,,,,,,14.564815000000001,19.166666666666668,11.0,52.75,63.0,17.0,0.16375,0.67,9.0,0.008333,0.03,9.0,1000.791667,1002.0,7.0,0.0,0.0,0.0,0.0
2015-11-16,1,11,4,2015,1,0,63,50,,6.49,320.0,17.0,13,,,,,,13.553240555555558,16.88888888888889,14.0,27.875,48.0,0.0,0.237083,0.92,11.0,0.01,0.04,10.0,1004.125,1008.0,23.0,0.0,0.0,0.0,0.0
2015-11-17,2,11,4,2015,1,0,72,45,,0.22,270.0,8.9,27,,,,,,14.252315000000001,22.22222222222222,13.0,28.833333,42.0,5.0,0.228333,0.89,11.0,0.01,0.04,10.0,1008.583333,1011.0,8.0,0.0,0.0,0.0,0.0
2015-11-18,3,11,4,2015,1,0,76,48,,0.22,280.0,6.9,28,,,,,,16.219907222222222,25.0,14.0,39.0,54.0,21.0,0.219583,0.86,11.0,0.01,0.04,10.0,1004.75,1007.0,0.0,0.0,0.0,0.0,0.0
2015-11-19,4,11,4,2015,1,0,86,51,,1.12,270.0,8.1,35,,,,,,19.48842611111111,29.11111111111111,12.0,27.583333,43.0,0.0,0.227917,0.89,11.0,0.01,0.04,10.0,1003.166667,1005.0,7.0,0.0,0.0,0.0,0.0
2015-11-20,5,11,4,2015,1,0,85,55,,0.0,40.0,6.0,30,,,,,,20.935185000000004,30.27777777777778,13.0,28.583333,49.0,23.0,0.222083,0.87,11.0,0.01,0.04,10.0,1002.0,1003.0,7.0,0.0,0.0,0.0,0.0
2015-11-21,6,11,4,2015,0,0,87,57,,0.89,360.0,6.0,30,,,,,,22.307870555555557,30.833333333333332,14.0,25.375,50.0,0.0,0.2175,0.85,11.0,0.01,0.04,10.0,1003.0,1005.0,8.0,0.0,0.0,0.0,0.0
2015-11-22,7,11,4,2015,0,0,85,59,,1.57,360.0,6.9,26,,,,,,21.54166666666667,30.27777777777778,14.0,16.5,30.0,6.0,0.22125,0.87,11.0,0.01,0.04,10.0,1002.125,1004.0,7.0,0.0,0.0,0.0,0.0
2015-11-23,1,11,4,2015,1,0,81,55,,2.01,280.0,6.9,26,,,,,,19.03935166666666,26.0,13.0,26.625,48.0,23.0,0.212917,0.84,11.0,0.01,0.04,10.0,1001.666667,1003.0,8.0,0.0,0.0,0.0,0.0
2015-11-24,2,11,4,2015,1,1,70,52,,1.12,270.0,8.1,18,,,,,,15.335648333333332,19.777777777777775,13.0,62.458333,78.0,23.0,0.19,0.82,11.0,0.00875,0.04,11.0,1002.0,1004.0,8.0,0.0,0.0,0.0,0.0
2015-11-25,3,11,4,2015,1,0,63,50,,2.24,270.0,8.9,13,,,,,,13.29861111111111,15.777777777777779,12.0,57.125,86.0,1.0,0.208333,0.84,11.0,0.009583,0.04,10.0,1000.583333,1003.0,22.0,0.0,0.0,0.0,0.0
2015-11-26,4,11,4,2015,1,0,64,48,,2.01,80.0,8.1,16,,,,,,12.571759444444446,16.11111111111111,13.0,55.166667,64.0,5.0,0.15625,0.78,10.0,0.007917,0.04,10.0,1003.583333,1005.0,8.0,0.0,0.0,0.0,0.0
2015-11-27,5,11,4,2015,1,0,64,50,,2.68,270.0,8.1,14,,,,,,13.314815000000001,17.11111111111111,15.0,48.625,65.0,1.0,0.210417,0.84,11.0,0.009583,0.04,11.0,1004.625,1006.0,9.0,0.0,0.0,0.0,0.0
2015-11-28,6,11,4,2015,0,0,64,46,,1.34,270.0,6.0,18,,,,,,12.770833333333332,17.555555555555557,14.0,35.041667,59.0,5.0,0.2075,0.86,11.0,0.009583,0.04,11.0,1006.333333,1008.0,8.0,0.0,0.0,0.0,0.0
2015-11-29,7,11,4,2015,0,0,67,50,,1.34,280.0,8.1,17,,,,,,13.590277777777779,19.27777777777778,14.0,29.25,47.0,21.0,0.213333,0.86,11.0,0.009583,0.04,11.0,1008.166667,1010.0,9.0,0.0,0.0,0.0,0.0
2015-11-30,1,11,4,2015,1,0,66,46,,1.79,280.0,8.1,20,,,,,,12.928240555555558,19.111111111111114,14.0,29.208333,47.0,19.0,0.190417,0.8,11.0,0.00875,0.04,11.0,1008.625,1010.0,0.0,0.0,0.0,0.0,0.0
2015-12-01,2,12,4,2015,1,0,72,47,,1.79,280.0,6.9,25,,,,,,14.134259444444446,22.666666666666668,14.0,29.916667,48.0,4.0,0.205417,0.83,11.0,0.009583,0.04,11.0,1007.958333,1009.0,7.0,0.0,0.0,0.0,0.0
2015-12-02,3,12,4,2015,1,0,78,50,,1.57,270.0,6.9,28,,,,,,17.553240555555554,26.5,14.0,18.375,28.0,3.0,0.20375,0.83,11.0,0.009583,0.04,11.0,1008.041667,1010.0,6.0,0.0,0.0,0.0,0.0
2015-12-03,4,12,4,2015,1,0,76,56,,1.57,270.0,6.9,20,,,,,,17.104166666666668,24.444444444444443,13.0,29.416667,57.0,21.0,0.164167,0.7,11.0,0.0075,0.03,10.0,1006.458333,1007.0,0.0,0.0,0.0,0.0,0.0
2015-12-04,5,12,4,2015,1,0,67,51,,0.22,270.0,4.9,16,,,,,,14.543981666666667,19.444444444444443,14.0,57.791667,73.0,20.0,0.129583,0.63,13.0,0.006667,0.03,12.0,1007.625,1010.0,21.0,0.0,0.0,0.0,0.0
2015-12-05,6,12,4,2015,0,0,77,49,,1.57,20.0,6.0,28,,,,,,17.11111111111111,25.27777777777778,14.0,32.833333,60.0,1.0,0.19,0.8,11.0,0.008333,0.04,11.0,1011.25,1013.0,20.0,0.0,0.0,0.0,0.0
2015-12-06,7,12,4,2015,0,0,78,56,,1.57,280.0,6.9,22,,,,,,18.597222222222218,26.444444444444443,13.0,21.375,34.0,19.0,0.17875,0.76,12.0,0.0075,0.03,10.0,1011.0,1013.0,0.0,0.0,0.0,0.0,0.0
2015-12-07,1,12,4,2015,1,0,81,55,,1.12,270.0,8.1,26,,,,,,19.17361111111111,27.333333333333332,13.0,21.458333,30.0,19.0,0.1875,0.76,11.0,0.0075,0.03,10.0,1007.75,1010.0,0.0,0.0,0.0,0.0,0.0
2015-12-08,2,12,4,2015,1,0,83,54,,0.22,270.0,6.0,29,,,,,,19.817129444444447,28.833333333333332,13.0,27.583333,38.0,6.0,0.185417,0.78,11.0,0.007917,0.04,11.0,1005.625,1007.0,7.0,0.0,0.0,0.0,0.0
2015-12-09,3,12,4,2015,1,0,75,55,,0.22,270.0,6.9,20,,,,,,17.766203888888885,24.444444444444443,14.0,47.125,67.0,19.0,0.145833,0.59,12.0,0.006667,0.03,11.0,1004.833333,1007.0,8.0,0.0,0.0,0.0,0.0
2015-12-10,4,12,4,2015,1,0,68,52,,2.01,280.0,8.1,16,,,,,,14.967592777777778,18.61111111111111,13.0,78.958333,98.0,9.0,0.122083,0.72,11.0,0.005833,0.03,10.0,1003.208333,1006.0,9.0,0.0,0.0,0.0,0.0
2015-12-11,5,12,4,2015,1,1,65,52,,2.91,270.0,17.0,13,,,,,,14.358796111111111,16.88888888888889,12.0,53.791667,81.0,2.0,0.141667,0.69,11.0,0.006667,0.03,10.0,998.75,1000.0,0.0,0.0,0.0,0.0,0.0
2015-12-12,6,12,4,2015,0,0,68,51,,4.03,330.0,10.1,17,,,,,,14.909722222222221,19.777777777777775,14.0,31.583333,40.0,23.0,0.1975,0.8,11.0,0.007917,0.04,11.0,1003.458333,1007.0,20.0,0.0,0.0,0.0,0.0
2015-12-13,7,12,4,2015,0,1,66,47,,2.01,280.0,8.9,19,,,,,,12.990740555555554,18.111111111111107,13.0,53.541667,94.0,19.0,0.178333,0.78,11.0,0.0075,0.04,11.0,1005.166667,1008.0,7.0,0.0,0.0,0.0,0.0
2015-12-14,1,12,4,2015,1,0,59,47,,6.71,320.0,15.0,12,,,,,,11.347222222222221,13.444444444444446,11.0,34.416667,44.0,7.0,0.202083,0.81,11.0,0.00875,0.04,11.0,1002.666667,1004.0,22.0,0.0,0.0,0.0,0.0
2015-12-15,2,12,4,2015,1,0,61,42,,1.57,340.0,8.1,19,,,,,,10.3125,16.11111111111111,14.0,37.291667,53.0,6.0,0.1975,0.81,11.0,0.007917,0.04,11.0,1005.541667,1008.0,21.0,0.0,0.0,0.0,0.0
2015-12-16,3,12,4,2015,1,0,61,40,,1.12,270.0,6.9,21,,,,,,10.180555555555557,16.055555555555557,13.0,37.416667,53.0,22.0,0.19625,0.8,11.0,0.0075,0.03,10.0,1009.708333,1011.0,8.0,0.0,0.0,0.0,0.0
2015-12-17,4,12,4,2015,1,0,66,42,,1.12,270.0,6.9,24,,,,,,12.023148333333332,19.333333333333332,14.0,38.625,55.0,0.0,0.18875,0.78,11.0,0.0075,0.03,10.0,1009.916667,1012.0,7.0,0.0,0.0,0.0,0.0
2015-12-18,5,12,4,2015,1,0,72,47,,1.57,270.0,8.1,25,,,,,,14.261573888888892,22.88888888888889,14.0,35.666667,49.0,21.0,0.195833,0.8,11.0,0.007917,0.04,11.0,1005.791667,1009.0,0.0,0.0,0.0,0.0,0.0
2015-12-19,6,12,4,2015,0,1,65,45,,1.57,260.0,6.9,20,,,,,,12.07407388888889,17.166666666666668,14.0,62.375,91.0,19.0,0.179583,0.78,12.0,0.0075,0.03,10.0,1003.458333,1006.0,23.0,0.0,0.0,0.0,0.0
2015-12-20,7,12,4,2015,0,0,61,44,,0.67,270.0,8.1,17,,,,,,11.293981666666665,15.944444444444445,14.0,68.208333,91.0,2.0,0.157083,0.62,10.0,0.007083,0.03,10.0,1009.25,1011.0,10.0,0.0,0.0,0.0,0.0
2015-12-21,1,12,4,2015,1,1,62,44,,1.57,80.0,6.9,18,,,,,,11.986111111111112,16.38888888888889,14.0,66.708333,90.0,23.0,0.154583,0.66,11.0,0.007083,0.03,10.0,1008.958333,1012.0,8.0,0.0,0.0,0.0,0.0
2015-12-22,2,12,4,2015,1,1,62,54,,2.68,80.0,8.1,8,,,,,,13.810185,15.88888888888889,17.0,93.791667,96.0,6.0,0.0475,0.2,14.0,0.002917,0.01,9.0,998.875,1004.0,0.0,0.0,0.0,0.0,0.0
2015-12-23,3,12,4,2015,1,0,67,52,,2.01,360.0,8.9,15,,,,,,14.780092777777774,19.0,14.0,62.541667,98.0,2.0,0.16875,0.71,11.0,0.0075,0.03,10.0,997.333333,1000.0,22.0,0.0,0.0,0.0,0.0
2015-12-24,4,12,4,2015,1,0,62,47,,1.34,270.0,8.1,15,,,,,,12.210648333333332,16.166666666666668,12.0,50.75,71.0,23.0,0.16,0.64,10.0,0.0075,0.03,10.0,1002.666667,1004.0,8.0,0.0,0.0,0.0,0.0
2015-12-25,5,12,4,2015,1,0,59,44,,4.47,340.0,15.0,15,,,,,,11.138888888888888,14.5,14.0,36.916667,73.0,3.0,0.2025,0.82,11.0,0.008333,0.04,11.0,1006.708333,1010.0,23.0,0.0,0.0,0.0,0.0
2015-12-26,6,12,4,2015,0,0,62,42,,1.34,20.0,13.0,20,,,,,,11.101851666666668,15.11111111111111,14.0,21.166667,36.0,22.0,0.204167,0.83,11.0,0.007917,0.04,11.0,1012.291667,1014.0,8.0,0.0,0.0,0.0,0.0
2015-12-27,7,12,4,2015,0,0,61,36,,1.12,270.0,8.1,25,,,,,,9.42361111111111,15.666666666666666,12.0,32.5,52.0,5.0,0.16375,0.72,11.0,0.007083,0.03,10.0,1010.125,1013.0,8.0,0.0,0.0,0.0,0.0
2015-12-28,1,12,4,2015,1,0,58,37,,1.57,330.0,10.1,21,,,,,,8.692129444444447,13.0,12.0,44.125,53.0,18.0,0.130417,0.62,11.0,0.00625,0.03,10.0,1001.958333,1007.0,0.0,0.0,0.0,0.0,0.0
2015-12-29,2,12,4,2015,1,0,61,41,,0.89,340.0,6.0,20,,,,,,9.875,15.555555555555555,14.0,45.833333,64.0,7.0,0.195,0.79,11.0,0.0075,0.03,10.0,1004.5,1009.0,21.0,0.0,0.0,0.0,0.0
2015-12-30,3,12,4,2015,1,0,62,41,,1.12,270.0,6.9,21,,,,,,10.358796111111113,16.72222222222222,14.0,48.625,65.0,20.0,0.1925,0.79,11.0,0.0075,0.03,10.0,1009.625,1012.0,9.0,0.0,0.0,0.0,0.0
2015-12-31,4,12,4,2015,1,0,65,41,,0.67,50.0,6.9,24,,,,,,11.504629444444447,18.61111111111111,15.0,36.25,63.0,3.0,0.195417,0.8,11.0,0.0075,0.03,10.0,1007.666667,1010.0,9.0,0.0,0.0,0.0,0.0
2016-01-01,5,1,1,2016,1,0,64,43,,2.46,30.0,8.1,21,,,,,,11.738426111111112,18.333333333333332,14.0,23.625,36.0,1.0,0.197917,0.81,11.0,0.008333,0.04,11.0,1007.75,1010.0,9.0,0.0,0.0,0.0,0.0
2016-01-02,6,1,1,2016,0,0,65,47,,2.01,30.0,6.0,18,,,,,,12.449073888888888,18.277777777777782,14.0,30.916667,52.0,21.0,0.16375,0.71,11.0,0.007083,0.03,11.0,1006.75,1008.0,0.0,0.0,0.0,0.0,0.0
