"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN","WSF2"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-06-28","3.13","0.00","69","76","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-06-29","3.36","0.00","70","78","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-06-30","2.68","0.00","72","79","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-01","3.13","0.00","74","86","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-02","3.80","0.00","71","79","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-03","3.80","0.00","67","74","60","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-04","2.91","0.00","69","77","61","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-05","3.58","0.00","70","77","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-06","3.36","0.00","71","78","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-07","3.13","0.00","71","78","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-08","2.46","0.00","73","83","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-09","2.91","0.00","76","87","65","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-10","2.68","0.00","76","86","66","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-11","2.91","0.00","75","83","67","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-12","4.03","0.00","74","83","64","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-13","4.03","0.00","72","80","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-14","2.24","0.00","73","83","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-15","2.91","0.00","76","86","66","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-16","3.13","0.00","74","83","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-17","3.80","0.00","73","81","65","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-18","3.58","0.00","72","80","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-19","3.58","0.00","71","78","64","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-20","3.13","0.00","73","79","66","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-21","3.58","0.00","70","77","63","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-22","3.13","0.00","70","77","63","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-23","3.58","0.00","73","83","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-24","2.46","0.00","78","90","66","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-25","3.13","0.00","77","88","66","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-26","3.13","0.00","72","80","64","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-27","3.13","0.00","71","79","63","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-28","3.80","0.00","70","78","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-29","3.36","0.00","70","79","61","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-30","2.68","0.00","72","82","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-07-31","3.36","0.00","71","79","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-01","2.68","0.00","72","80","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-02","3.58","0.00","71","78","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-03","3.13","0.00","70","77","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-04","2.91","0.00","71","79","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-05","2.91","0.00","71","80","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-06","2.24","0.00","73","84","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-07","2.46","0.00","73","83","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-08","2.68","0.00","72","84","60","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-09","2.46","0.00","74","88","59","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-10","2.68","0.00","73","83","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-11","2.01","0.00","74","83","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-12","2.46","0.00","76","86","66","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-13","2.01","0.00","74","84","64","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-14","3.36","0.00","72","81","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-15","2.91","0.00","72","80","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-16","3.36","0.00","71","79","63","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-17","2.24","0.00","71","78","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-18","2.46","0.00","69","73","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-19","3.36","0.00","70","75","65","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-20","3.36","0.00","68","73","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-21","2.46","0.00","69","76","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-22","2.46","0.00","71","79","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-23","2.24","0.00","70","80","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-24","2.46","0.00","71","82","59","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-25","2.68","0.00","71","82","60","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-26","2.24","0.00","72","83","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-27","2.91","0.00","71","79","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-28","2.91","0.00","72","81","63","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-29","3.36","0.00","71","80","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-30","3.58","0.00","71","80","62","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-08-31","1.57","0.00","73","84","61","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-01","2.24","0.00","86","101","70","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-02","2.01","0.00","84","98","70","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-03","2.46","0.00","80","92","67","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-04","2.24","0.00","77","88","66","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-05","2.46","0.00","78","86","69","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-06","2.46","0.00","75","85","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-07","2.68","0.00","71","81","60","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-08","2.24","0.00","70","82","57","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-09","2.24","0.00","73","85","60","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-10","2.68","0.00","75","86","64","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-11","2.24","0.00","73","84","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-12","2.46","0.00","68","77","59","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-13","2.01","0.00","70","80","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-14","2.46","0.00","69","79","58","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-15","2.46","0.00","69","80","58","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-16","2.68","0.00","70","79","60","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-17","2.46","0.00","70","78","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-18","2.46","0.00","70","77","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-19","2.68","0.00","70","79","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-20","2.24","0.00","70","79","61","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-21","2.46","0.00","71","82","59","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-22","1.79","0.00","77","92","61","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-23","1.79","0.00","77","91","63","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-24","2.24","0.00","73","85","61","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-25","2.01","0.00","73","83","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-26","2.46","0.00","68","74","61","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-27","2.46","0.00","67","72","62","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-28","2.24","0.00","66","70","62","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-29","2.24","0.00","67","74","60","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-09-30","2.24","0.00","65","72","57","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-01","2.46","0.00","62","66","58","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-02","2.46","0.00","63","71","55","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-03","2.24","0.00","65","76","54","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-04","2.24","0.00","68","80","55","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-05","2.01","0.00","70","83","56","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-06","1.79","0.00","74","89","58","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-07","1.79","0.00","76","92","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-08","1.57","0.00","74","87","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-09","2.46","0.00","70","79","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-10","2.24","0.00","66","72","60","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-11","1.79","0.00","66","71","60","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-12","1.57","0.00","65","73","57","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-13","2.24","0.00","67","74","59","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-14","2.24","0.00","65","71","59","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-15","1.12","0.00","63","65","60","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-16","2.24","0.00","63","66","59","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-17","2.01","0.00","64","69","59","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-18","1.12","0.00","64","68","59","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-19","2.01","0.00","64","72","56","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-20","2.01","0.00","61","67","55","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-21","1.79","0.00","64","68","59","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-22","2.01","0.00","64","67","60","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-23","2.91","0.00","61","67","55","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-24","2.24","0.00","62","66","57","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-25","0.89","0.05","61","65","57","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-26","1.79","0.00","61","66","55","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-27","1.57","0.00","63","69","56","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-28","1.57","0.00","61","69","52","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-29","1.57","0.00","63","67","58","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-30","1.79","0.00","63","68","57","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-10-31","1.12","0.00","61","65","56","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-01","1.57","0.00","61","67","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-02","1.57","0.00","61","69","53","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-03","1.79","0.00","64","77","50","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-04","2.01","0.00","65","71","58","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-05","1.57","0.00","64","76","51","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-06","1.79","0.00","63","77","48","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-07","1.79","0.17","61","68","53","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-08","4.47","1.82","59","64","54","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-09","3.36","0.32","61","64","57","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-10","5.37","0.00","64","74","54","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-11","1.34","0.00","67","79","55","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-12","1.34","0.00","68","82","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-13","1.34","0.00","66","77","55","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-14","0.67","0.00","63","74","52","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-15","0.22","0.00","69","86","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-16",,"0.00","69","82","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-17",,"0.00","64","75","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-18","0.89","0.00","66","83","48","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-19","0.89","0.00","69","84","54","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-20","0.45","0.00",,"90","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-21","0.89","0.00","74","90","57","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-22","1.12","0.00","66","78","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-23","1.79","0.00","61","67","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-24","1.12","0.00","59","68","50","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-25","3.36","0.00","65","75","55","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-26","4.70","0.00","67","77","56","16.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-27","1.12","0.00","61","71","51","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-28","1.12","0.00","65","79","50","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-29","1.57","0.05","64","71","57","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-11-30","0.89","0.07","59","65","53","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-01","1.12","0.00","57","66","48","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-02","1.34","0.00","61","71","50","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-03","1.12","0.00","59","67","51","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-04","1.12","0.00","60","70","49","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-05","1.12","0.00","62","75","48","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-06","1.34","0.00","58","67","48","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-07","1.79","0.00","60","66","54","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-08","1.34","0.00","60","72","48","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-09","0.89","0.00","60","68","51","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-10","1.12","0.00","57","65","48","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-11","2.68","0.00","61","70","52","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-12","0.67","0.00","60","71","48","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-13","0.89","0.00","58","68","47","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-14","1.12","0.01","58","66","50","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-15","0.89","0.03","60","65","55","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-16","3.58","1.96","58","62","53","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-17","2.68","0.05","55","62","48","14.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-18","3.58","0.00","54","63","44","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-19","3.36","0.12","52","60","43","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-20","3.58","0.96","54","61","47","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-21","1.57","0.03","55","59","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-22","2.24","0.00","56","63","48","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-23","0.89","0.00","52","62","42","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-24","1.12","0.00","51","59","42","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-25","0.89","0.00","51","61","41","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-26","1.12","0.00","55","64","45","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-27","0.89","0.00","59","71","47","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-28","2.24","0.14","56","66","46","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-29","2.68","0.01","54","61","46","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-30","1.79","0.00","54","63","45","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2002-12-31","1.79","0.00","54","61","47","12.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-01","0.45","0.00","57","70","43","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-02","0.45","0.00","62","76","47","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-03","1.12","0.00","68","81","54","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-04","1.12","0.00","67","80","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-05","1.57","0.00","66","81","51","15.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-06","3.58","0.00","68","76","60","17.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-07","2.01","0.00","71","82","60","13.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-08","0.67","0.00","61","66","56","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-09","1.79","0.00","59","65","53","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-10","0.89","0.00","57","63","51","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-11","1.34","0.00","57","64","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-12","1.57","0.00","57","64","50","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-13","1.12","0.00","58","68","47","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-14","1.12","0.00","57","66","48","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-15","0.45","0.00","64","80","47","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-16","2.68","0.00","67","81","53","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-17","2.01","0.00","69","82","55","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-18","0.89","0.00","64","78","49","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-19","0.67","0.00","62","74","49","6.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-20","2.24","0.00","62","68","55","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-21","1.57","0.00","61","65","56","10.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-22","0.67","0.00","59","66","51","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-23","0.89","0.00","64","73","54","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-24","2.46","0.00","65","79","51","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-25","1.34","0.00","68","81","54","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-26","1.12","0.00","70","84","56","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-27","1.12","0.00","69","80","57","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-28","0.22","0.00","61","70","51","6.0"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-29","2.01","0.00","62","70","53","8.9"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-30","0.67","0.00","67","83","51","8.1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2003-01-31","0.89","0.00","73","91","55","8.9"
